emails,category
"'Hello All,  This is to inform all the students that Integrity Action and YounInnovations are organizing  Integrity Ideathon  on Dec 18, a hackathon for building learning portal for students.  Integrity Ideathon is a one day hackathon where developers, designers and subject matter experts gather to develop software or games to help young people and students learn about integrity, corruption, civic values, fairness, and justice.  The primary aim of the ideathon is to build an   interactive online portal  to be used by young people and students around the world.  Integrity Action <http://www.integrityaction.org/>is an international NGO that works in several universities and countries to help them develop courses that empower youth to act with and demand integrity. YoungInnovation <http://younginnovations.com.np/>s is a software development company that develops innovative solutions.   Event Details (Hackathon Day)  Date: December 18, 2014, Thursday Time: 8:00 AM to 5:00 PM Venue: Hotel Greenwich Village, Kupondole Height, Lalitpur  To  register and know complete details  about this event visit http://events.yipl.com.np/ideathon-2/  The software club believes that it is a very good opportunity for students of DWIT to participate in such events that leads to implement whatever we have learnt so far, enhance our programming skills and engage in real world app ideas.    Regards,  Abhishek Gupta The Software Club '",1
"'Hello All,  This is the final hikers list for Hiking to Manakamana.  Batch_015: Shankar Koirala Pratibh Acharya  Batch_016: Sagar Giri Suman Thapa Sanjeev Budha(coordinator) Anju Shahi Asmita Bista Ashim Regmi  Batch_018: Arjan Poudel Rohit Bajimaya Sandesh Acharya Manoj Gyawali Gaurab Thapa Mallika Bhattarai  Time: 6:20 AM sharp  Amrit Silwal ( college rep)  Venue: DWIT premises  Regards, Sanjeev Budha (Batch 2016) '",1
"'Hi Di,  I have attached my article along with this mail. Hope you get it this time.  Sincerely, Prakriti '",1
"""Hello All,  The Media Club is organizing a small talk show with Abdus Miya tomorrow.  ABOUT ABDUS MIYA: He is the founder and CEO of 'Open Space Nepal'. He likes to call himself a 'youth activist' and is regarded as a 'social entrepreneur' and a 'youth leader'. Before setting up his own organization, he used to host his own talk show, 'The Open Space' on Himalayan Television. While working there, he had interviewed people like Rabindra Mishra and the familiar, Jeff Gasser. To know more about him, visit: http://openspacenepal.com/our-team/  He is just 21 and has experienced and achieved so much in his life. We think this might be a nice opportunity for you to interact with someone who is just like us and get some doubts cleared off from your head.  VENUE: Small Seminar Hall, DWIT TIME: 12:30 PM - 01:00 PM (sharp) INTERVIEWER: Anushka Maharjan  We hope to see you tomorrow!  Regards, Bidish Acharya (on behalf of The Media Club) """,1
"'Did you send it to Menosh?  Sincerely, Bimal Gaire  On Sun, Dec 14, 2014 at 12:24 AM, Asmita Subedi < asmita.subedi@deerwalk.edu.np> wrote: > > Hello! Co- Editors In Chief :) > > Please find the article attached. > > > Regards, > Asmita Subedi > > '",1
"""Hello All,  The talk show went really well. We would like to thank all the participants for taking your time out to attend the show. Hope you enjoyed it. For those who could not make it, no worries, we will be releasing the video footage soon.  Anushka, you did a really great job. Keep up!  Here is a photo of the show:    This is one of many more talk shows we are producing, so stay tuned to 'Be My Guest'!  Thanks, Bidish Acharya (on behalf of The Media Club) """,1
"""Hello All,  The DWIT News Team is back again with a new edition.There are some wonderful articles for you all. Please do visit the news site <http://dwitnews.com/> and have a delightful reading tour.  We are pretty confident that you will love going through all the articles.  Happy Reading! And don't forget to mention your thoughts.We will be delighted to hear your feedback.  Sincerely, Bimal Gaire (The DWIT News Team) """,1
"""Bimal / Ruby,  Good Work!  Lets make even a greater effort in looking professional. From next issue on, make sure every photo has a 'caption' and photographer's name as a 'courtesy'. I suggest you take one hard look of any professional news piece and you would figure what the essentials.  Thanks.   On Mon, Dec 15, 2014 at 7:54 PM, Bimal Gaire <bimal.gaire@deerwalk.edu.np> wrote: > > Hello All, > > The DWIT News Team is back again with a new edition.There are some > wonderful articles for you all. Please do visit the news site > <http://dwitnews.com/> and have a delightful reading tour. > > We are pretty confident that you will love going through all the articles. > > Happy Reading! And don't forget to mention your thoughts.We will be > delighted to hear your feedback. > > Sincerely, > Bimal Gaire > (The DWIT News Team) > """,1
"""Thank you Sir. Yes, we will make sure of that.  Sincerely, Bimal Gaire  On Mon, Dec 15, 2014 at 8:13 PM, hitesh karki <hitesh.karki@deerwalk.edu.np> wrote: > > Bimal / Ruby, > > Good Work! > > Lets make even a greater effort in looking professional. From next issue > on, make sure every photo has a 'caption' and photographer's name as a > 'courtesy'. I suggest you take one hard look of any professional news piece > and you would figure what the essentials. > > Thanks. > > > On Mon, Dec 15, 2014 at 7:54 PM, Bimal Gaire <bimal.gaire@deerwalk.edu.np> > wrote: >> >> Hello All, >> >> The DWIT News Team is back again with a new edition.There are some >> wonderful articles for you all. Please do visit the news site >> <http://dwitnews.com/> and have a delightful reading tour. >> >> We are pretty confident that you will love going through all the articles. >> >> Happy Reading! And don't forget to mention your thoughts.We will be >> delighted to hear your feedback. >> >> Sincerely, >> Bimal Gaire >> (The DWIT News Team) >> > """,1
"'You have been invited to the following event.  Title: DeerChautari Club Meeting When: Tue Dec 16, 2014 5pm - 6pm Katmandu Where: Small Seminar Hall Video call: https://plus.google.com/hangouts/_/deerwalk.edu.np/deerchautari   <https://plus.google.com/hangouts/_/deerwalk.edu.np/deerchautari?hceid=c2FtZWVyLmtvaXJhbGFAZGVlcndhbGsuZWR1Lm5w.9cvoi7tc1vleo9lct52u9je0ho> Calendar: Sameer Koirala Who:        Sameer Koirala - organizer        hitesh.karki@deerwalk.edu.np        bijaya.shrestha@deerwalk.edu.np        DWIT - Students  Event details:   https://www.google.com/calendar/event?action=VIEW&eid=OWN2b2k3dGMxdmxlbzlsY3Q1MnU5amUwaG8gX3N0dWRlbnRzQGRlZXJ3YWxrLmVkdS5ucA&tok=MzAjc2FtZWVyLmtvaXJhbGFAZGVlcndhbGsuZWR1Lm5wYWM1ZjZkNWMzYWExMjU2Mzc1ZmY0MWFiMDk4MGE5MTI5MGQ4OGQ1ZQ&ctz=Asia/Katmandu&hl=en  Invitation from Google Calendar: https://www.google.com/calendar/  You are receiving this courtesy email at the account   _students@deerwalk.edu.np because you are an attendee of this event.  To stop receiving future updates for this event, decline this event.   Alternatively you can sign up for a Google account at   https://www.google.com/calendar/ and control your notification settings for   your entire calendar. '",1
"""Thanks Sir. It is the effort of our team that shows up in every issue. We'll certainly work towards making greater effort and giving more professional look to our site.  Regards, Ruby Shrestha.  On Mon, Dec 15, 2014 at 9:43 PM, Bimal Gaire <bimal.gaire@deerwalk.edu.np> wrote: > > Thank you Sir. Yes, we will make sure of that. > > Sincerely, > Bimal Gaire > > On Mon, Dec 15, 2014 at 8:13 PM, hitesh karki < > hitesh.karki@deerwalk.edu.np> wrote: >> >> Bimal / Ruby, >> >> Good Work! >> >> Lets make even a greater effort in looking professional. From next issue >> on, make sure every photo has a 'caption' and photographer's name as a >> 'courtesy'. I suggest you take one hard look of any professional news piece >> and you would figure what the essentials. >> >> Thanks. >> >> >> On Mon, Dec 15, 2014 at 7:54 PM, Bimal Gaire <bimal.gaire@deerwalk.edu.np >> > wrote: >>> >>> Hello All, >>> >>> The DWIT News Team is back again with a new edition.There are some >>> wonderful articles for you all. Please do visit the news site >>> <http://dwitnews.com/> and have a delightful reading tour. >>> >>> We are pretty confident that you will love going through all the >>> articles. >>> >>> Happy Reading! And don't forget to mention your thoughts.We will be >>> delighted to hear your feedback. >>> >>> Sincerely, >>> Bimal Gaire >>> (The DWIT News Team) >>> >> """,1
"'Hello All,  This is to inform all the participants of DeerCoders to be seated at  Sec-B of 2017  at  5.00 PM  sharp  tomorrow  for DeerCoders Season 3 Session 2. All the other students are requested to cooperate with us by leaving the class at  4:50 PM . Regards, The Software Club --  Sushil Pokhrel Deerwalk Institute of Technology '",1
"'Sorry , Its Season 3 Session 3  On Tue, Dec 16, 2014 at 10:20 PM, Sushil Pokhrel < sushil.pokhrel@deerwalk.edu.np> wrote: > > Hello All, > > This is to inform all the participants of DeerCoders to be seated at  Sec-B > of 2017  at  5.00 PM  sharp  tomorrow  for DeerCoders Season 3 Session 2. > All the other students are requested to cooperate with us by leaving the > class at  4:50 PM . > Regards, > The Software Club > -- > Sushil Pokhrel > Deerwalk Institute of Technology >   --  Sushil Pokhrel Deerwalk Institute of Technology '",1
"'You have been invited to the following event.  Title: Weekly Meeting _ DWIT News Please be present at the DWIT Garden for attending the club meeting. Be on   time with a notebook. When: Wed Dec 17, 2014 8:15am - 9:05am GMT (no daylight saving) Where: DWIT Garden Video call:   https://plus.google.com/hangouts/_/deerwalk.edu.np/weekly-meeting   <https://plus.google.com/hangouts/_/deerwalk.edu.np/weekly-meeting?hceid=YmltYWwuZ2FpcmVAZGVlcndhbGsuZWR1Lm5w.p2mggkkib30sge0qkafah91oa0> Calendar: asmita.subedi@deerwalk.edu.np Who:        Bimal Gaire - organizer        ankit.pradhan@deerwalk.edu.np        ashmita.kunwar@deerwalk.edu.np        abhusan.gautam@deerwalk.edu.np        pratibh.acharya@deerwalk.edu.np        kundan.rana@deerwalk.edu.np        bijaya.shrestha@deerwalk.edu.np        navaraj.kharel@deerwalk.edu.np        hitesh.karki@deerwalk.edu.np        ashish.lamichane@deerwalk.edu.np        prakriti.tuladhar@deerwalk.edu.np        asmita.bista@deerwalk.edu.np        dipesh.poudel@deerwalk.edu.np        menosh.appl@deerwalk.edu.np        asmita.subedi@deerwalk.edu.np        amun.kharel@deerwalk.edu.np        shrijak.shrestha@deerwalk.edu.np        DWIT - News Club        ruby.shrestha@deerwalk.edu.np        asmit.ojha@deerwalk.edu.np        utkrista.kc@deerwalk.edu.np        sabin.pathak@deerwalk.edu.np        aasha.poudel@deerwalk.edu.np  Event details:   https://www.google.com/calendar/event?action=VIEW&eid=cDJtZ2dra2liMzBzZ2UwcWthZmFoOTFvYTAgYXNtaXRhLnN1YmVkaUBkZWVyd2Fsay5lZHUubnA&tok=MjcjYmltYWwuZ2FpcmVAZGVlcndhbGsuZWR1Lm5wOTgwNjdiZWFhMmFlZjlhM2VkYjEzOTEyZjM0YjJkNWUyNDNiMjU4Yg&ctz=UTC&hl=en  Invitation from Google Calendar: https://www.google.com/calendar/  You are receiving this email at the account asmita.subedi@deerwalk.edu.np   because you are subscribed for invitations on calendar   asmita.subedi@deerwalk.edu.np.  To stop receiving these emails, please log in to   https://www.google.com/calendar/ and change your notification settings for   this calendar. '",1
"'You have been invited to the following event.  Title: Orientation - SEM III [Batch 2017] When: Thu Dec 18, 2014 10am - 10:50am Katmandu Where: Small Seminar Hall Video call:   https://plus.google.com/hangouts/_/deerwalk.edu.np/orientation-sem   <https://plus.google.com/hangouts/_/deerwalk.edu.np/orientation-sem?hceid=YmtzaHJlc3RoYUBkZWVyd2Fsay5lZHUubnA.8shaqhh95j9tbkiso6d79l36a0> Calendar: Bijaya Shrestha Who:        Bijaya Shrestha - organizer        DWIT College Administrators        DWIT - Class of 2017  Event details:   https://www.google.com/calendar/event?action=VIEW&eid=OHNoYXFoaDk1ajl0Ymtpc282ZDc5bDM2YTAgX2NsYXNzb2YxN0BkZWVyd2Fsay5lZHUubnA&tok=MjYjYmtzaHJlc3RoYUBkZWVyd2Fsay5lZHUubnBjMjE5OTVlYjIzNzMyMWM4N2FmZjA5YTQxYmY5ZTkxZWE0YzY5NmZj&ctz=Asia/Katmandu&hl=en  Invitation from Google Calendar: https://www.google.com/calendar/  You are receiving this courtesy email at the account   _classof17@deerwalk.edu.np because you are an attendee of this event.  To stop receiving future updates for this event, decline this event.   Alternatively you can sign up for a Google account at   https://www.google.com/calendar/ and control your notification settings for   your entire calendar. '",1
"You have been invited to the following event.  Title: Talk Program: Guest Speaker of this week: Dibyamshu Shrestha,   student in National Institute of Technology Karnataka, Surathkal, Mangalore Hello All,  Today we are having DeerTalk with a guest, Dibyamshu Shrestha.  Dibyamshu Shrestha, currently student in National Institute of Technology   Karnataka, Surathkal, Mangalore will be here for today\'s ECA.  He did his SLC from Malpi International School and completed A Level from   Rato Bangala School in 2012. He worked in Rato Bangala School as an intern   for a year teaching mathematics to school level students. He has tutored   students from various A Level institute of the valley in subjects like   Physics, Economics, and Maths.  He has a keen interest in volunteering and   has volunteered teaching students studying at government level, in Dailekh,   a remote village in Nepal, and also volunteered in conference   titled ""Quality in the classroom, a conference on school education"", the   first international level conference in Nepal of its kind.  He is currently studying B.tech in Civil Engineering at National Institute   of Technology Karnataka, Surathkal, Mangalore.  He has completed 3 semester   and he is currently on a semester break. Moreover, during his summer break   last year, he did his internship in Deerwalk Service and DWIT for 8 weeks.   He has learned programming language like Java & .NET during his internship.  Today he will be sharing about the life of an engineering student in India.   The pros and cons of studying in India and the opportunities that an   engineering student gets in India.   This is a must attend event for all the students. Please be seated sharply   by 10:45 AM.   Thanks, Sunil Shrestha DeerExpress Club When: Thu Dec 18, 2014 10:45am - 11:25am Katmandu Where: Lhotse (Big Seminar Hall) Video call: https://plus.google.com/hangouts/_/deerwalk.edu.np/sunil-sunil   <https://plus.google.com/hangouts/_/deerwalk.edu.np/sunil-sunil?hceid=c3VuaWwuc2hyZXN0aGFAZGVlcndhbGsuZWR1Lm5w.9oa7tqh9ue07l9eovi9rmriia8> Calendar: sunil.shrestha@deerwalk.edu.np Who:        Sunil Shrestha - organizer        sunil_0208@deerwalk.edu.np        DWIT College Administrators        DWIT - Students  Event details:   https://www.google.com/calendar/event?action=VIEW&eid=OW9hN3RxaDl1ZTA3bDllb3ZpOXJtcmlpYTggX3N0dWRlbnRzQGRlZXJ3YWxrLmVkdS5ucA&tok=MzAjc3VuaWwuc2hyZXN0aGFAZGVlcndhbGsuZWR1Lm5wZWEzY2QwOTM4ZTI0NzhhZGQ1MWFlYzQ0NGQ3YzdhYjI3OTk0ZDhjMA&ctz=Asia/Katmandu&hl=en  Invitation from Google Calendar: https://www.google.com/calendar/  You are receiving this courtesy email at the account   _students@deerwalk.edu.np because you are an attendee of this event.  To stop receiving future updates for this event, decline this event.   Alternatively you can sign up for a Google account at   https://www.google.com/calendar/ and control your notification settings for   your entire calendar. '",1
