emails,category
"'You have been invited to the following event.  Title: Deer-Chautari Session X Hello All,  Ruby Shrestha, student of batch 2017 and Prayush Shrestha, student of batch   2018 are going to present their idea. Ruby will be talking about Counsel Me   and Prayush will be talking about Stock Control System. We will be also   discussing on some of the problem submitted to us so, students who have   submitted the problems are requested to attend the session to get solution.  Attending the session will benefit you as you might get inspiration or new   Idea listening to others idea.  Regards, The Deer-Chautari Club When: Tue 24 Feb 2015 5pm - 6pm Katmandu Where: Nupse Hall Calendar: Deer Chautari Who:        Deer Chautari- organiser        bijaya.shrestha@deerwalk.edu.np        hitesh.karki@deerwalk.edu.np        DWIT - Students  Event details:   https://www.google.com/calendar/event?action=VIEW&eid=M3Zya2ZuaGx2MXRkbzE2dmc1MGNkcmxvNTggX3N0dWRlbnRzQGRlZXJ3YWxrLmVkdS5ucA&tok=MzIjZGVlcmNoYXV0YXJpY2x1YkBkZWVyd2Fsay5lZHUubnBlODIwYzEyNmQwYmQ0Y2U0NWM5ZTBjY2VkY2NlYzE3MDllZGMxYjdi&ctz=Asia/Katmandu&hl=en_GB  Invitation from Google Calendar: https://www.google.com/calendar/  You are receiving this courtesy email at the account   _students@deerwalk.edu.np because you are an attendee of this event.  To stop receiving future updates for this event, decline this event.   Alternatively, you can sign up for a Google account at   https://www.google.com/calendar/ and control your notification settings for   your entire calendar. '",1
"'Hello Everyone,  Tomorrow, we are going to conduct DeerCoders Season-5 Session 3 (Coding). So, all the participants of DeerCoders  Season 5 are requested to be seated at  Sec-A of 2017  at  5  .00 PM  sharp for DeerCoders Season 5 Session 3.  All the other students are requested to cooperate with us by leaving the class  Sec-A of 2017  at  4:50 PM .  Happy Coding, The Software Club '",1
"'You have been invited to the following event.  Title: DWIT News - Weekly Meeting The meeting will be focused on the layout and design of our news site.   Please come up with some valuable ideas and suggestions. We will also   discuss about our 50th edition celebration. Please be on time.  Thank You. When: Wed Feb 25 2:30pm - Thu Feb 26, 2015 3:20pm Katmandu Where: DWIT Garden Video call: https://plus.google.com/hangouts/_/deerwalk.edu.np/dwit-news   <https://plus.google.com/hangouts/_/deerwalk.edu.np/dwit-news?hceid=ZHdpdG5ld3NAZGVlcndhbGsuZWR1Lm5w.8us7j613b9g0gf3e4g0nevtsl0> Calendar: asmita.subedi@deerwalk.edu.np Who:        Dwit News - organizer        ruby.shrestha@deerwalk.edu.np        bijaya.shrestha@deerwalk.edu.np        asmita.bista@deerwalk.edu.np        abhusan.gautam@deerwalk.edu.np        menosh.appl@deerwalk.edu.np        prakriti.tuladhar@deerwalk.edu.np        navaraj.kharel@deerwalk.edu.np        asmita.subedi@deerwalk.edu.np        kundan.rana@deerwalk.edu.np        pratibh.acharya@deerwalk.edu.np        dipesh.poudel@deerwalk.edu.np        ashmita.thapa@deerwalk.edu.np        hitesh.karki@deerwalk.edu.np        ankit.pradhan@deerwalk.edu.np        sabin.pathak@deerwalk.edu.np        anish.thakuri@deerwalk.edu.np        aasha.poudel@deerwalk.edu.np        bimal.gaire@deerwalk.edu.np        amun.kharel@deerwalk.edu.np        DWIT - News Club        asmit.ojha@deerwalk.edu.np        utkrista.kc@deerwalk.edu.np        ashmita.kunwar@deerwalk.edu.np        shrijak.shrestha@deerwalk.edu.np        ashish.lamichane@deerwalk.edu.np  Event details:   https://www.google.com/calendar/event?action=VIEW&eid=OHVzN2o2MTNiOWcwZ2YzZTRnMG5ldnRzbDAgYXNtaXRhLnN1YmVkaUBkZWVyd2Fsay5lZHUubnA&tok=MjQjZHdpdG5ld3NAZGVlcndhbGsuZWR1Lm5wYzBhZDIxZGFmYThlYzM0OTljMGY1MThhOWRiN2E0NTg5MzI1MTQyZQ&ctz=Asia/Katmandu&hl=en  Invitation from Google Calendar: https://www.google.com/calendar/  You are receiving this email at the account asmita.subedi@deerwalk.edu.np   because you are subscribed for invitations on calendar   asmita.subedi@deerwalk.edu.np.  To stop receiving these emails, please log in to   https://www.google.com/calendar/ and change your notification settings for   this calendar. '",1
"'This event has been changed.  Title: DWIT News - Weekly Meeting The meeting will be focused on the layout and design of our news site.   Please come up with some valuable ideas and suggestions. We will also   discuss about our 50th edition celebration. Please be on time.  Thank You. When: Wed Feb 25, 2015 2:30pm - 3:20pm Katmandu (changed) Where: DWIT Garden Video call: https://plus.google.com/hangouts/_/deerwalk.edu.np/dwit-news   <https://plus.google.com/hangouts/_/deerwalk.edu.np/dwit-news?hceid=ZHdpdG5ld3NAZGVlcndhbGsuZWR1Lm5w.8us7j613b9g0gf3e4g0nevtsl0> Calendar: asmita.subedi@deerwalk.edu.np Who:        Dwit News - organizer        navaraj.kharel@deerwalk.edu.np        dipesh.poudel@deerwalk.edu.np        ashish.lamichane@deerwalk.edu.np        bijaya.shrestha@deerwalk.edu.np        asmita.bista@deerwalk.edu.np        anish.thakuri@deerwalk.edu.np        aasha.poudel@deerwalk.edu.np        ashmita.kunwar@deerwalk.edu.np        utkrista.kc@deerwalk.edu.np        sabin.pathak@deerwalk.edu.np        menosh.appl@deerwalk.edu.np        prakriti.tuladhar@deerwalk.edu.np        ankit.pradhan@deerwalk.edu.np        amun.kharel@deerwalk.edu.np        hitesh.karki@deerwalk.edu.np        pratibh.acharya@deerwalk.edu.np        ashmita.thapa@deerwalk.edu.np        shrijak.shrestha@deerwalk.edu.np        bimal.gaire@deerwalk.edu.np        abhusan.gautam@deerwalk.edu.np        DWIT - News Club        ruby.shrestha@deerwalk.edu.np        asmita.subedi@deerwalk.edu.np        kundan.rana@deerwalk.edu.np        asmit.ojha@deerwalk.edu.np  Event details:   https://www.google.com/calendar/event?action=VIEW&eid=OHVzN2o2MTNiOWcwZ2YzZTRnMG5ldnRzbDAgYXNtaXRhLnN1YmVkaUBkZWVyd2Fsay5lZHUubnA&tok=MjQjZHdpdG5ld3NAZGVlcndhbGsuZWR1Lm5wYzBhZDIxZGFmYThlYzM0OTljMGY1MThhOWRiN2E0NTg5MzI1MTQyZQ&ctz=Asia/Katmandu&hl=en  Invitation from Google Calendar: https://www.google.com/calendar/  You are receiving this email at the account asmita.subedi@deerwalk.edu.np   because you are subscribed for updated invitations on calendar   asmita.subedi@deerwalk.edu.np.  To stop receiving these emails, please log in to   https://www.google.com/calendar/ and change your notification settings for   this calendar. '",1
"'Hello All  The error has been fixed. You can fill the form now. Those who had filled the form, please re-do it.  Sorry for the inconvenience caused.   Regards Sabin Pathak  On Tue, Feb 24, 2015 at 7:08 PM, Dipesh Poudel < dipesh.poudel@deerwalk.edu.np> wrote:  > I am unable to fill up the form. There is some kind of error. > > On Tue, Feb 24, 2015 at 3:40 PM, <sabin.pathak@deerwalk.edu.np> wrote: > >>  If you have trouble viewing or submitting this form, you can fill it >> out in Google Forms >> <https://docs.google.com/a/deerwalk.edu.np/forms/d/1QD5qMmIO6XcolDiWrPi-T5Y6GjVZnpo85qOykPq6ioM/viewform?c=0&w=1&usp=mail_form_link>. >> >> >> Survey- Laptop brands >>  Hello All, >> >> This is a simple survey conducted for a Term-Paper on this topic. The >> objective is to count the number of laptop users of different brands in >> DWIT and to find out which one is more popular. >> Please take some time to fill up the form. >> >> Regards, >> Sabin Pathak >> Batch 2018. >> >>   Required >> >>     Name   >>       Batch   >>     - 2015 >>       - 2016 >>       - 2017 >>       - 2018 >>      Do you have your own laptop?   >>     - Yes >>       - No >>      Which brand of laptop do you prefer?   >>     - Dell >>       - HP >>       - Toshiba >>       - Lenovo >>       - Apple >>       - Sony >>       - Other: >>      Which brand of laptop do you use?   >>     - Dell >>       - HP >>       - Toshiba >>       - Lenovo >>       - Apple >>       - Sony >>       - Other: >>      Are you satisfied with the laptop brand you use?   >>     - Yes >>       - No >>       - Other: >>        Never submit passwords through Google Forms. >> >>  Powered by >> [image: Google Forms] >> >> <https://www.google.com/forms/about/?utm_source=product&utm_medium=forms_logo&utm_campaign=forms> >> This form was created inside of Deerwalk Institute of Technology. >> Report Abuse >> <https://docs.google.com/forms/d/1QD5qMmIO6XcolDiWrPi-T5Y6GjVZnpo85qOykPq6ioM/reportabuse?source=https://docs.google.com/a/deerwalk.edu.np/forms/d/1QD5qMmIO6XcolDiWrPi-T5Y6GjVZnpo85qOykPq6ioM/viewform?sid%3D23a56b2b121a095%26c%3D0%26w%3D1%26token%3DCUYvu0sBAAA.UryEahPl95m5sJLHCs4bMQ.D1nPustp0ZxDjBuHyXmj_w> >> - Terms of Service <http://www.google.com/accounts/TOS> - Additional >> Terms <http://www.google.com/google-d-s/terms.html> >> >> > '",1
"""Hello All,  It is seen that some inhuman activities are being conducted inside computer lab. 12 mouse have just been disappeared from our computer lab. We are sure that those mouse cannot walk. Someone has surely taken an initiative to take those mouse from lab for their personal use knowingly or unknowingly. Similar is the case of LAN cables. We kindly request every students to treat computer lab as their own home and bring back everything to where it belongs. Whole computer will be useless without mouse. One's action will affect activities of other students. So, please cooperate with IT club by treating our computer lab as a holy temple.  Thanks, IT department. Deerwalk Institute Of Technology. """,1
"'Hello All,  Everyone is busy in life doing their own stuff working and studying as a part of their life. Have we realized, we don\'t have time for our own. Despite that, we can utilize  that small gap of time before sleeping for reading books.  Yes, reading books. It is really wonderful to read and discuss accordingly at times at various scenarios. In addition to that, reading not only builds up a good foundation of English vocabulary it directs you into taking account of small little details. Your way of thinking changes, meaning you build analyzing capability. Ultimately, you can improve a lot in your writing.  So far, we have read:  1) Freakonomics  by Steven D. Levit   2) Nothing to Declare by Ravi Thapa   3)The World is Flat by Thomas El Friedman   4)One hundred years of Solitude by Gabirel Garcia Marquez   So, please read books and come join us if you like sharing what you\'ve read. It will be a wonderful experience.  P.S. We are about to study ""Arresting God in Kathmandu"" by Samrat Upadhyay from 2/26/2015.   Happy reading.   Sincerely, The Book Club '",1
"""Hi All, Documentary/Movie Club presents Friday Movie Show Quiz III. Please choose the best answer from the quiz and get chance to become lucky winner. If you have any query, feel free to send us feedback. Thanks, Documentary/Movie Club    I've invited you to fill out the form Friday Movie Show Quiz III. To fill it out, visit: https://docs.google.com/a/deerwalk.edu.np/forms/d/1g71RyRjgoXMYj63aU0vyhf6vay_ohZKOAf_-IEXa4_s/viewform?c=0&w=1&usp=mail_form_link """,1
"""Hi All, Documentary/Movie Club presents Friday Movie Show Quiz III. Please choose the best answer from the quiz and get chance to become lucky winner. If you have any query, feel free to send us feedback. Thanks, Documentary/Movie Club    I've invited you to fill out the form Friday Movie Show Quiz III. To fill it out, visit: https://docs.google.com/a/deerwalk.edu.np/forms/d/1g71RyRjgoXMYj63aU0vyhf6vay_ohZKOAf_-IEXa4_s/viewform?c=0&w=1&usp=mail_form_link """,1
"""Hi All, Please vote the movie considering your interest and the ratings that has been provided here. We will be really happy to entertain you with the good movies and off course with pop-corns and drinks to make good Friday even better. The result will be announced on Thursday 6 p.m. So vote for the movie you are willing to watch. Thank You Documentary and Movie Club    I've invited you to fill out the form Friday Movie Show. To fill it out, visit: https://docs.google.com/a/deerwalk.edu.np/forms/d/1Abi-4avrNXg85qzGYElm4uCcMkIfatV0uJiyv_C-3is/viewform?c=0&w=1&usp=mail_form_link """,1
"'You have been invited to the following event.  Title: Special Chautari Session Hello All,  We will be holding special Chautari Session tomorrow\'s ECA. The program   starts exactly at 11:15 AM. Everybody is requested to be at Lhotse Hall on   time. Students of class of 2015 will be presenting on ""CCMS"" and Abhishek   Gupta, student of class of 2016 will be presenting on ""Health & Sanitation   Event Updater"". We will also share some interesting facts. Some of the   participants of previous Chautari Sessions will be sharing their experience   too.  Regards, The Deer-Chautari Club When: Thu 26 Feb 2015 11:15am - 12:40pm Katmandu Where: Lhotse Hall Calendar: deerchautariclub@deerwalk.edu.np Who:        Deer Chautari- organiser        bijaya.shrestha@deerwalk.edu.np        hitesh.karki@deerwalk.edu.np        DWIT - DeerExpress Club        DWIT - Students        DWIT - Deer Chautari Club  Event details:   https://www.google.com/calendar/event?action=VIEW&eid=MDEyMmF1Ym8yMGE1MmVlMjF0aTk3dHJjbHMgX3N0dWRlbnRzQGRlZXJ3YWxrLmVkdS5ucA&tok=MzIjZGVlcmNoYXV0YXJpY2x1YkBkZWVyd2Fsay5lZHUubnAwMTU5MDAxNWQ1NDg1MGNhODI2YjI0MThkZGNlNjkwODAxZTdhNWM5&ctz=Asia/Katmandu&hl=en_GB  Invitation from Google Calendar: https://www.google.com/calendar/  You are receiving this courtesy email at the account   _students@deerwalk.edu.np because you are an attendee of this event.  To stop receiving future updates for this event, decline this event.   Alternatively, you can sign up for a Google account at   https://www.google.com/calendar/ and control your notification settings for   your entire calendar. '",1
"""Hello All, The book club is getting started with a new book. The book is written by a Nepali author Samrat Upadhyay. Arresting God in Kathmandu is Upadhyay's first book. A collection of nine stories, this book depicts the changing society in Nepal and records the echoes of modernization through love and family. If interested, please feel free to drop by the couch room every Thursday 4:40 pm to 5:40 pm. And if anyone of you want to be a part of it, then please fill up the form. Everyone of you are always welcome. :D Happy Reading Peoples!! Thanks, The Book Club     I've invited you to fill out the form Arresting God in Kathmandu: Anyone interested?. To fill it out, visit: https://docs.google.com/a/deerwalk.edu.np/forms/d/1fn9RxT6t1CYXS2VBH8Up7d9Gxoosybb1EHvno4qZG_U/viewform?c=0&w=1&usp=mail_form_link """,1
"""Those who are interested to learn & play Cajon box are requested to fill up the form by Friday(27th February) 12 p.m.  I've invited you to fill out the form Cajon Box Class. To fill it out, visit: https://docs.google.com/a/deerwalk.edu.np/forms/d/1dZ3viWvtFPNTSIy2TvoYAD6Y4s9_C4CngOlRc1XjSJk/viewform?c=0&w=1&usp=mail_form_link """,1
"""Hello All, Testing Wireless Network is still going on. We are testing capacity of APs by allocating separate APs for each batch. SSID & respective Passwords for each batch was provided to respective batch. Please spend 2 minutes to share us about how was the wireless situation today. Regards, IT Club.     I've invited you to fill out the form Feedback on Wireless Network. To fill it out, visit: https://docs.google.com/a/deerwalk.edu.np/forms/d/15e-oG9hT-Fifeg0VTzCO73dTH_8zLyEvdTdUSaWZGco/viewform?c=0&w=1&usp=mail_form_link """,1
"'Hi All,     So far, we have received only 23 votes for the movie show.  Birdman and The Butterfly Effects  are ahead by getting 10 and 9 votes respectively.  You still have got around 2 hours to vote your favourite movie. The Voting deadline is  6:00 pm, 26/02/2015 (Evening).  Please vote for the movie and make your weekend happy with Documentary and Movie Club.  And  about Quiz III, if you know the answer for the question, please take part in the quiz and get chance to become winner. We will decide the winner during the break of the movie.   Thanks, Documentary/Movie Club '",1
